customer_id,customer_state,customer_city,cohort_month
e4cb50bade84cac3ebfe2ea1741d1afc,RS,caxias do sul,2017-07
f7acb2ef9adfff85f42df87baa2dd4eb,SC,joinville,2017-04
fc5eda8bb79fdeecc3cf4d37f795cf4c,SP,guarulhos,2017-01
bde9e7bb26acad32ab4ea281d4d490f2,MG,belo horizonte,
36ba0d97d1ebef96dc2a4bfda7c2cffd,SP,sao paulo,2017-11
cbb66d3093a54beb5548ea8d509bb35c,RJ,niteroi,2017-03
2c40dc6ce466aeeb99bca82fc0ccc159,BA,feira de santana,2017-01
7eeb8fb571ca53c1cb3796021ccbdf93,MG,contagem,2018-07
a78ad891495e4d8b8a521f48e1fa1dcd,CE,fortaleza,2017-03
fbaac653faa1d761aae4d10fc6088f3a,GO,goiania,2017-01
cf12dba9e81aa92eebe6ac8eb8df0828,SP,santo andre,2017-08
ab3adc0752eaee4becfbafc9eda2148b,MG,belo horizonte,2018-03
87d44cc6accf014bcd42db63fdca5a1c,SP,santo andre,
5b7d2cfd28dd539feeb0feaf8d0ddcfe,PA,interior,
acaf30fee57a2bce3764f0ebeef3db08,RS,caxias do sul,2018-06
a89ffd54e1ed3ddfbdc06c6ad1c0b42f,SP,santos,2017-06
8da9b8ed3beb4db3b0ab380db9aeca9a,SP,campinas,2017-03
972a2da54d77ab9dd9d5fe1f7b4c840a,PA,interior,2018-01
8a27590538d9cec8fa174ec6c2ffc79d,RJ,niteroi,2017-05
1bcc2ba81cf6bd342ed3aabeea9987da,MG,contagem,
5a56f51d5b278f7545fd687ead65388c,SP,santo andre,2017-07
eabc56cfcfb4e8a0a4c217ee02aeab50,PR,curitiba,2017-10
5724051ac3df48e4aac9c1fb0fcd01af,RS,caxias do sul,2017-03
12aecfcbd8a7fd6ef3f661bbfeaf189b,RS,caxias do sul,2018-07
d86d1cfea2bb8a8aef19fa0cc816bb44,RJ,niteroi,2017-03
c28bca06275de83de8039aacb860de5a,CE,fortaleza,2017-05
e7ad2e1a00991c15e87f5badc49c2ca8,SC,florianopolis,2017-07
cfff4227076aabcebf6ac21ec8d7e773,BA,feira de santana,2017-01
980ecd88acdbe1b19572d3e0bde634e5,ES,vitoria,2018-01
6ae52cabb57fdb059a6270cf9bfb035c,SC,joinville,
695abba010b6f30eae0fa6e16a3d1d59,RJ,nova iguacu,2017-06
32a5e7fda2029dca2d7c1c3f75ff905e,RS,porto alegre,2018-05
bbf3eefea5e9bad546d76db3f8a78f6d,MS,interior,
b5d1fed127a2fa4461ad9f0015eb47ba,SP,guarulhos,2017-01
c8de69acf6e1e358a3f19eb5cd65cc6c,SC,florianopolis,2017-01
150e82c7ca1e7c1cfdf63ef6761d8817,SP,santo andre,2018-05
5c9a2cededf52d091036c8be99d6ff9e,SP,guarulhos,2018-01
de8fab3ab0ef30ecee634490bff0b189,BA,salvador,2017-09
bee4e007c77b5aab048fad398ce0251e,RJ,nova iguacu,2017-01
efaf69cf9f98ba42d833bd1352d68a9c,RJ,nova iguacu,2017-08
bc6603ff3bc41d51841c2bf88c252ae8,RN,interior,2017-04
6e71f3d9c06070abbd96ba402b7e5ae3,BA,salvador,2018-05
fc7e81c1fde6b340e066ba6cbdbdbbad,SP,guarulhos,
7d955e6c8f7e5faecf7dda6fc3df482a,BA,salvador,2017-09
dad9008ea57d2f878bc4da88cbd0eed7,PA,interior,
455adb3151abe4ce8c1eeecca4e1552e,SP,santo andre,2017-12
b6dd9a6c3befaef3d3dbbe3d5cdd7ce6,SP,campinas,2017-10
bbe1ecf0aeea23f8f44b1b37ecea5aec,SP,santo andre,2018-07
f0efc35e3afc32dfb439ffa674a0dcc3,PR,curitiba,2017-08
3e5f453c6f7429cccd2982cbdcae0408,BA,salvador,2017-12
2cf8ff2bc1bcfed5eafc6f37d48a1ebb,ES,vitoria,2017-01
e8d0a787adc249dc06793d7d2f0cd7ba,BA,salvador,2017-12
adefeec4babb7cbafcd8ecabfaf1ecea,SP,guarulhos,2017-05
ce4d7dfc1bfc9b6b4e7eb1a6cfeaf4fe,RS,caxias do sul,2018-01
635ffb695f4f5a19ddcf679fe30254f5,GO,goiania,2018-01
8b7728f9aabb6b539fcd5c0bfc88ec3f,MG,contagem,2018-08
bcdca3ebd2c4a3e01cdbe96916cabdbd,PR,curitiba,2017-01
74cfacb00fd9aadf1dbde3681dbfdf1e,RJ,nova iguacu,2017-08
5cb1dfc509e20bf8d23aef1c149c898f,PE,recife,
5afeeed9da96c33eea5e1167f90be8df,SP,guarulhos,
b3ae950dc45a6fa2d1febbcf5eddefdc,GO,goiania,
fcbafdb986cefac5ab3514715bdd9dcd,GO,goiania,
b036f66d9b72df9b22ed1eae75065822,SP,guarulhos,2017-04
7c7859f6b0dcb713ef8ce6e5cfb6bdfc,RJ,nova iguacu,
8050facc91a8e54e7daffa794ecc9ea1,SP,sao paulo,2017-01
2acc1b9b6dabcf7d6fbe5ea543cf3b7b,SP,santo andre,
c1dcf0ee84ac480d93a178de8fcd7acd,SP,sao paulo,2017-10
ddf2c8663b0b2dada0ac61c7c3eba6f0,PR,curitiba,2017-02
46ff5b814adfd9945c22031f4142d60d,DF,brasilia,
1c4ccddba0b0543af5bd9f1da81f9a3f,SP,santos,2017-11
cf8dc3a4a02eb00ae6195440a7ba6ffc,RJ,niteroi,2017-08
4dc4eb0f99b9d69af25a2827dca05b02,MG,belo horizonte,2017-03
a1506b5f67ceb0501d9f3bff8cdffefa,AL,interior,
b0f3acfcd2bd76a9731afcf79a3009ed,MG,uberlandia,2018-01
81a05fecc1e6ddcb673fbbeaebfcecce,RJ,nova iguacu,2017-02
c5aab3adafbeecaf4afa6efa0ac23572,RJ,rio de janeiro,2017-01
cac015b1da9faae40bbfcdb653f9fbde,SP,santo andre,2018-05
ed7e895df0facb08797e58a27cadd0f7,SP,santos,2018-07
6e5d4954d42ddbb8df2edd0a9dbe8eea,SP,santos,2017-09
0dddeeb44f03d8cefbbea209dabea8af,RJ,niteroi,2017-05
b67be4ab41a2eaee88ff78b4f4e4e9cd,RS,caxias do sul,2017-04
29eae8e26abf9fc5a4f59c1adf2e079e,RJ,rio de janeiro,2017-07
7bd32cf8cb1b076d806b489aaced9427,PB,interior,2017-01
b0fd1cbc2bec8ebdda2edf0722bb4e99,MG,uberlandia,2017-06
01f4d1eab739b82fdfdbafeefdce9a22,SP,sao paulo,2017-03
dfdc8cf7713149b862fc05b80b1dd5bc,SP,santo andre,2017-02
ef9964ab9addb42efabd2fe8bc0ff8d9,SP,guarulhos,2017-04
343c80babddd92f1a07a541fb897fd63,MG,belo horizonte,2017-01
e9b54dcea1200e8c38fbdbbe7afbdd9a,SC,florianopolis,2017-02
bf6fc9f2d61c4ecd2bf82ea6d1b50c08,RS,caxias do sul,2017-06
ab7c91bbca8efb28ca5af42dc0e434d7,SP,santos,2017-07
2cecbdbaba25bd406bef93ad8f067535,SP,guarulhos,2018-03
acbfc515c42a9e8c389aac7c1c6af17b,SP,santo andre,2018-06
2ebd5ad6dbdf7d4e09e8e830e2baa943,SP,santos,
fdf91ebeaebfacedceef95a34aceda78,MG,contagem,2017-07
5d5b7ceba054a884f288fbf6baa1b67f,BA,feira de santana,2017-05
dbfa6b113a0b2d78f5dad445c9547c8f,RJ,nova iguacu,2017-08
cff2a4eae97fb0cadac7dc5afbae6b5f,AL,interior,2017-06
dcedfc0ff0d80f79d1a3cedddd84fc35,PR,curitiba,2017-08
6db05fe7bf4b9cddcba5fe7b2cbac4b3,CE,fortaleza,2017-03
dcab2586579cd7bdbe87bcbfe9b6a9aa,BA,feira de santana,2017-06
27c70399db823b33a7bebef42de17f75,MG,contagem,2017-06
a73dcc4cdbdfde9bfdfce018bcd28408,SP,sao paulo,2017-02
b6f44a9a3b6c5e4f3ac89b72fac6d389,PB,interior,2017-10
cb5add38a41a5fb18f49efffa5eb78bd,MG,uberlandia,2018-03
3fb9a2817d2f7e07824dc115444cda9f,SP,santos,2017-11
d2266fc0e0aaa8490adf2ca7ec2f5c05,PB,interior,2017-02
c0c7faf1bc9f435b4bae0d56c71d7bdc,SP,santo andre,2017-01
f86ad0cd2a599e3b0f51c7fdcebcedca,SP,guarulhos,2017-06
f07fdedcf74caecfd0530be9ef9cc9af,RJ,niteroi,2017-11
cb1eafbd2c9ead60a46d8bffb37bcf85,MG,contagem,2017-07
c458ca27bcd185e28accfc450d5cc0eb,SP,campinas,2017-03
c6fc8ae6ffaac16126677bf177c3f3db,SP,santos,2017-10
46c2f2b1ce9dd2facc8f7bbd11f04a8e,SP,guarulhos,2017-05
c5ff11bebf1cb2425a13e3da880d9e1a,PR,londrina,2017-08
b66a4b7fdcc637023f2601def9fbb8db,SP,santos,2018-07
5f02dde8ea15b035ca559bba0bdaedec,RJ,niteroi,
6961aebedacaef5cf4eb3ecdefdbaeba,SP,guarulhos,2017-04
edb8babf9a5ebe7dcca63dc74c40716c,SP,campinas,2017-02
dc3db311bbdfa7ceac73c13ae9aab16c,SP,santos,2017-01
599cbed41cccc42046a44629100c0064,MG,belo horizonte,
4ae24bbcdeb0b46257beb1aaf6bd0fc8,SP,santo andre,2018-08
f17ae4f7f77476a0aefeafbbfcded2f2,RJ,niteroi,2018-03
15ca202ab53a166b05689bfde5beae1b,GO,goiania,2017-05
05da4c78f6fbb786de41721de038a58c,SP,santo andre,2017-08
af6f82e8b5dbef444cdcbfeadd3b7ea1,SP,santo andre,2017-12
884a5df7e6b022d5ac5fad0a1cdf4caa,RJ,niteroi,2017-08
f7bda7dcad3ffadecb925ce604f8e28a,SP,santo andre,
ab4d75e5ed4bfb49a4c7030935ddef8d,SP,guarulhos,2017-03
1f3fefdcfb9f0130eade2ca63de79051,SP,guarulhos,2018-03
7be07a60dd359689bf2e6f0bee5eeffd,RJ,niteroi,2017-03
a39ebde9d691f64c95edfe55ec500d47,SP,guarulhos,2017-08
5f3b80bf0deb4e1e0d5cfc8e2b9e5ddc,SP,guarulhos,2017-06
dfbca58b9b6ba13bdd5fdb345c1344dc,PA,interior,2017-06
8eabe9bebf8ca8c2ba7ec6de186dbbdb,SP,campinas,2018-01
501ebbe85b7a8f7c214de7fb6efd4bf1,SP,santo andre,2017-03
f34bfb3b72fa9ccd1b0eecbd1bdcadc4,SP,guarulhos,2017-08
01a6cac163366a7a8aa4debcedda356b,SP,santos,2018-03
a25a1311e45cec9acbddbdba4dccdd09,MG,contagem,2017-11
b923fffda3ef8b7a1ddee7a1e4a40cde,GO,goiania,2017-02
7aa6f1f8bcac8fce8b0beaef964cabe1,SP,campinas,2017-07
d3e0fee6825a9ed7deaeeea8f0e93698,RS,caxias do sul,2017-04
ecd3fa53be55d9812fda118b3b8abbaf,SP,campinas,2017-12
aaf5fc0bd3b14b80d52314b8a41ad331,GO,goiania,2018-01
bbb2e6f6d2f1fc0ab40515ff0de4dc2c,SP,santos,
2bfacbae077bda9503d6abe4c6e74d61,RJ,niteroi,2018-04
5fcc2fd2713c59480dd83061af6ebfae,MG,uberlandia,
91c2ca203297eaea0dec5ff6b3a2ca1e,SP,santo andre,2017-09
5c7ab7fdcce8b35fdccded1295b2f28f,DF,brasilia,
3d652832f8ae3583db95a7edbaac250a,BA,salvador,2017-03
ed09a8f8dd5962bbbbafd801b970230f,MG,belo horizonte,2017-10
e66550ac3fb9f78be7dd6fef4aaabd06,RJ,niteroi,
46ae0acb1168e8c620bc76bfd585365b,SP,santo andre,2017-06
cd36fc9d4daeced3ce700ca7fe69aa7c,SP,santos,2017-04
02e11d8f4cb5b86b69b9eede1ac13d05,SP,campinas,2017-12
45ed4ef6e6a00803b09f7fa6ba3ed96f,SP,guarulhos,2017-02
c71e7caf6c8ff9a3c05f3dfda8b7a01c,SC,florianopolis,2017-05
ac2f1d7737effe42c8fbefe9dbb7a27c,SC,joinville,2018-03
d9a6cf8a6aabd84ce13d54cc4aba9202,SP,sao paulo,2017-09
060f0c3442a39df4b2fbc1cf3fcbf9cf,MG,belo horizonte,2018-01
4fdfedf0477fe24fa2fe792d1bb58bca,SP,santo andre,2018-03
2c75ee0c26cc6ea5cacfc1deb9d0ad0d,PR,curitiba,2018-06
ddefcce3ac9c9430e4bbf890ecf7e7bc,SP,campinas,
6fbdfcb6cb8cdaa01c1d04b78efda6ca,AL,interior,
69dc0fa3cfef89f83ac7f14e6ecba4a6,SP,campinas,
fbbcdad13ff790ba4e098aade5de37aa,AL,interior,
dbb779aa08eacbfbb41c571a7e1e6a74,MG,contagem,2017-01
bdcaaaf3d4a4ce6c9d4bcdeb3fe1bfef,CE,fortaleza,2017-08
69bc899bc934bb19c8b8f491ece30379,PE,recife,
ce52ff8583a36c660d9ec83c1cdbb18f,RS,porto alegre,2018-07
e6dbc7ac011efad83e07e09957eeba1a,SP,sao paulo,
a5f6e1d61cf31aadbb55f6aefe5e74c5,MG,uberlandia,
5c5212ec0458eb6e8ea46688028aacb5,SP,santos,2018-01
165e17ad3ce5d0fa7d2fc0ef4dca5f01,GO,goiania,
bcceba62ef6d64af32febebe9ec8b396,SP,guarulhos,2018-02
ec78a4f6a927cf0c9d5ce2a01a0993bf,SP,guarulhos,2017-04
9ebccfef5eeec7fa3ecbfa27f0daef5f,ES,vitoria,2017-10
afa2dc93751efc769d29c8ad3ef90f2f,RS,caxias do sul,
eae8d5f07428bcaec6788600aef0f3e0,MG,contagem,
571f94a5db01f9345a8f13fea5b2e5d9,PR,londrina,2017-10
bbd0cdbc546c70c2f18e4fbc9bcdfbf2,SC,florianopolis,2017-01
04f599fad297ced46c715be8e87b3fed,SC,joinville,2018-07
ceabce2398848e93af395ba55bdda77f,AM,interior,2017-01
a2bcafced9aaae21e1d6cb5ac8be9fba,MG,uberlandia,
fbbb6b0aeaddda5eb6a18ff5cb5e1fe6,SP,sao paulo,2017-01
164a984ecd7acdaa1ad3d20f2b25b891,MG,contagem,
6bce7ac3734e4e7eaeea4db2baba1e0f,RJ,nova iguacu,2018-01
bba474eccfd79a84aac21ab4dbc5faf1,PE,recife,
1bdfbc16e24ead4eaafdd83edadcb9a1,RJ,niteroi,2017-12
a12d15fe1cbaaed7d3f72ccedd4b33bf,SP,sao paulo,2018-06
ea86e70ebe700dce9db5a14bac948d87,PB,interior,2017-07
0aec317c9f90ba62c96f5949b796af7e,SP,guarulhos,
adbf24de01c7725780a14648caaf45ee,GO,goiania,2017-07
ca4eb5980acabefbaf6fe938edafaf09,SP,santo andre,2017-12
764c048da94d8aaf7bc893bb6ccbc4db,RJ,rio de janeiro,2017-07
ea8ec95eb6b7aedae7007caeac0b7794,ES,vitoria,2017-12
d6c0ec2a8dd0e6bd7eaceb0eb8c8ad67,SP,campinas,2018-06
c20c29cb91ceb288bc40cc8232187e83,SC,florianopolis,2017-05
8e1ca9d7c5245ffbddba6f5ecb24aa0d,SC,florianopolis,2017-03
c452f7cc7eddbd78db1deb3031840ee4,MG,contagem,2018-01
d3dad85bf0f5ede4448df4290504e44e,SP,sao paulo,2017-03
eb094f7603eeb6ecd3e7ecfddf2b5091,ES,vitoria,2018-05
1640dde01ca88003e66cd9bbb35abde3,BA,salvador,
a7fee6ebb70aafd1493d147cb642aec5,SP,santos,2017-06
6aa1ade7cdf0cb99be394d1b542e0fbf,SC,florianopolis,
8ac2f6f25f26b68694ee9eacf2d09d6e,RN,interior,2017-04
11bea6cbffdcfc1965f6ef12dadee3eb,SP,guarulhos,2017-06
007c2f4fe24eeabda0adfebcf7a1ca50,PE,recife,2017-02
bdcf50d30fe7dacbb9381eadd31e2dc0,RJ,nova iguacu,2017-04
f4ced23a2f263ea36afc3be63d495a2e,RS,caxias do sul,2017-10
fb1c172d1e1078a0d8cfcbfd33a3cdcb,MG,belo horizonte,
19b5dca5096edbb2b9ec86869af0ee7e,MG,uberlandia,
a89d1df4d1cfffffc74dafc51adf0ead,MA,interior,2017-09
d2093dadabf05ff0f2dbf9cea69e9ffb,SP,santos,2017-03
1d015be7b01060f57d8b6fb770fcdc82,SP,santo andre,
dcc20f5cf2aa368956898ebd3f1e5bad,SP,campinas,
e6aba0faaeeabca4b76322b22b99b9f8,SP,guarulhos,
baac20bcae28e0186d0cddba78f45dec,SP,santos,2017-02
fccae985ebbb4ae6beafb6f1fd827ada,PB,interior,
3ea5c9c3bd20feedd2fc6d0123ad2977,SP,guarulhos,2018-02
15bada3bfcb87e749d3ce6bbf3efaada,SC,florianopolis,2017-07
f0bc2b6b51e99e68b614411dfb894dba,SP,santos,2017-03
d3dee5f9485f983ecf57fcc1cf0bf716,SP,sao paulo,
8def92aacda3b22cc21f01ab7e03acc7,MG,belo horizonte,2017-10
6de98b909159c3edea9215db70a0fd7f,RJ,nova iguacu,2017-01
a49ce6fde2f0dbbfdbccfb1e3ab1420c,SP,campinas,2017-08
b5cb4313761ce0d09ba4fecebb4ddafe,RJ,nova iguacu,2018-07
c6c550ab0c98f0e1ebd2de7a64bbb368,RS,caxias do sul,2017-11
20fcad06f19dc4aaf3bcdc9bc4c38cd8,RJ,nova iguacu,
a8acfe85efbdcdb5e146b4bfba2c030f,SP,santo andre,2018-03
0dfb6ada2f82cededc8bf3e19e80bdcb,SP,santos,2017-07
fc0cedb49bbeaa2121ff99f67edaf40a,ES,vitoria,2018-01
f542f34b7da9060ebf8da79882daec72,CE,fortaleza,2017-12
37d9b9cdf1785cc6aefcc9ad0811c968,AM,interior,2017-04
7eceae4af398cdc2a1bea12a4e030053,MT,interior,2017-04
ca1fed3bbbea1c8ea0edfdaf6b4bfd6e,SP,santos,2017-03
bc5852b9bfabfd3b178cc7cb55fd723a,SP,santos,2017-12
15afb4af11c9defee84935eaf273fab5,SP,santos,2017-05
09e2dc3e9bcff774f1ecb1eeb781cac8,GO,goiania,2017-01
aacc3df6c848bd61a7ea4ac07da6e5db,MG,belo horizonte,2018-02
be1b9fac6c89edbafbff15501f889fa9,SP,santo andre,
4c04d6b0abdc34eb8712c92d4ca712ac,SP,santos,2018-05
ab93fe4f0b0f17a7f0b4ae8cf1c8ab10,GO,goiania,2017-02
0dd6a65afc7d453cdfffdf9cd0bff19e,SC,florianopolis,
0111bd27c9bfdda5fdccde37d00cb55d,SP,guarulhos,2017-02
fb5d47b4a2737ef35f247abd79cad80f,RJ,rio de janeiro,
9aeeff80142eaf462d6ea78fbe4a59cb,SC,florianopolis,2018-06
baceb2ca2b9cd8e9ded51eebb338fba0,SP,santos,2017-06
1d02d3ff0b90efe6b5babc3cfaa9db4e,MA,interior,2017-01
84242a2b0353cbcdbd3905829d1d2c4e,PE,recife,2017-08
0a8fcc9c4fd5f72842f0cc825d71a74e,SP,campinas,2017-10
ea0f95280c0cad8cbef6c6322ed332f2,GO,goiania,2017-11
b330cef105b76865bffa2dee716c7ff1,SP,campinas,2017-01
337ee1529fcd7ea508f90a53244ad8d2,RJ,nova iguacu,2018-02
c3a0cdb2377c5bc7704edb9c2a2cbbb4,SP,guarulhos,2017-04
fa7f09efd5a94e5ae6b996edc383a355,GO,goiania,2017-05
e45a9a45041f417efba322fae395bdaa,ES,vitoria,2017-03
db51f0e268fcb9a58ebaa945421923ab,MG,uberlandia,2017-03
fb034a8e56eab83ad03efb170c9b3b5d,SP,campinas,2017-09
51fa0e6af6fccf59fd3f4969b849ecfa,SP,guarulhos,2018-05
4aaabcf6751febf96dd4df02507ca12a,MA,interior,2018-01
e0afbd41263a8670d898ab4310daa071,BA,feira de santana,2017-12
df77b5b84b304dcb6fec81fcffbab02e,MG,uberlandia,
8bcc258499b4fe8f128aefdbeeaf2d84,MG,belo horizonte,2017-06
ba9c1e2f70fddfb56a975fa917aec616,MG,contagem,2018-05
efaabbb2fb188aac9854c4b5e3b2fd90,SP,campinas,2017-11
c767bdd01341d26ed26ab5babf2babac,SP,santo andre,2018-02
835f8d791cb4a6fa35e1dcb3fd26474d,RJ,nova iguacu,
5ae65f11dee2db7d497b5666fd5dacf5,MT,interior,2017-05
d8ba9fcbddb40f1bbacb4de0c73dbdb0,MG,belo horizonte,2017-07
ade25bc1a6cdce5f433d5d5f52adea01,SP,sao paulo,2017-01
18db37fe1f6b88f408b3c5832f8afa01,SP,sao paulo,2017-11
db4dd7ca6ad1fcafcdaebbc640064545,SP,campinas,2017-11
dbdba5eceebffd13806d1febe229fb0b,SP,campinas,2018-01
7698ccffb4c88d0ffeea05fd7e19e1ea,RS,porto alegre,
7f81cd0eb71b54b4591fb9dae63d5fa3,RJ,nova iguacu,2017-01
e885529d5ea74a6c8be2d18a5f3c7e0d,MG,belo horizonte,2017-02
db6af78b2ec2e6bdceddcbee65cd02a1,AM,interior,2017-08
f597cecfbe5d739fc8be2bc0f074bc8b,DF,brasilia,2017-11
cf6c3c4bc63d4cdcaed71daae7cbafde,RJ,nova iguacu,2017-03
f6ce11efa36b6a55cc34eb8acfa401e0,SP,guarulhos,2017-08
be0f7c0d93fb1ebaa36a68efeb72b0dc,SP,santo andre,
ced7f98fbbe6fa413785c59b25db60cf,SP,sao paulo,2017-09
bcf8fae415d0d7325fc55df6afbcf98a,BA,feira de santana,2017-03
bf9c8d23b4a5d2bf7e2aaf7f4bf1a67a,RS,caxias do sul,
f4f8183beab72fd5eaec2248b0ab688d,BA,salvador,2017-04
48758cb354c9b8c077f4c4baff88c66a,SP,sao paulo,2017-10
a5a71ebcf31cc2b4ceea5f26735d353f,RJ,nova iguacu,2017-08
dae416c0ad8d51a42f9c31ae4437dba9,RS,caxias do sul,2017-09
6373c3b8ebccc4de093ff4e6747cae5f,AL,interior,2018-03
6fa3d558ed0e83caee03ce8be5dba1a8,SP,guarulhos,2018-01
dfdcf413c5b01eebe0ea5f1f37aa699a,RJ,nova iguacu,2017-01
ff9ffabe30c4f915210cf407b48ba680,SP,santo andre,2017-03
f05fae72faa13970e6ba60bf0de2a550,RS,porto alegre,2018-01
b54fc39eabfdccdcd01acafac4aaabea,RJ,niteroi,2017-12
1fe9cbfc05eda3eead49b9d4bdf088f9,SP,santos,
d08cabaddb9bd5c29cf22a98ffb6c7da,SC,florianopolis,2017-06
3a0c0a100db035db8ddc7fbb2810d55d,RS,caxias do sul,
ddddce964d105691e64f4e95aedcb94a,MG,uberlandia,2017-02
bdb36ac72cc7fed667fdc4d45ffd025d,MT,interior,2017-02
de5614bc2eaf37ae4c147eeb99970b4a,SP,santos,2017-11
397a4a1d81ead6d1cc7ebdeee92bdfaa,PR,curitiba,2017-03
d775ed3fc5055d7dfdfff1ce8fdc1cb7,GO,goiania,2017-01
b94d5ea6b27c4bb78c81a8a1af46ffdc,RJ,niteroi,2017-12
bca3a83ffd1fb4a4955fadaf76fcecc7,PE,recife,2017-03
9ad6cdcaaa5fa7bf840db468e48abff5,AL,interior,2017-03
1dad1c4ad2e43dbccdc080ebfdea99f1,MG,contagem,2017-12
1fdfdcfded181e6f2dcf6db0c0d1c0a7,SP,santos,2017-05
0bfa56d77ffc4f07adaeb2ec8cd5ecfb,MT,interior,2017-11
09411fb9e67fabe14ff7ee0112ff1d0f,SC,florianopolis,2017-06
235a92d6f3a087ae912b9f61fe01f4f2,RJ,nova iguacu,2018-08
f3e953ea1faae21eceeadcaa17267f8d,SC,joinville,2017-01
38113c40219c46aaeef8edadf0e9ac8e,MG,belo horizonte,2017-12
1dbab062fef5f3a1648f1fade66dc02d,RJ,rio de janeiro,2018-03
b0ea1dca5613a5b56e9c8916aba2b113,RS,porto alegre,2017-06
a916e74f14b53373ecc8f587ed7ca6b9,RJ,rio de janeiro,2017-09
fa7ff4380a0d8dea7b5e28c52abbe0ca,RJ,niteroi,2017-09
5ed7b48e3a0a8deebfdab214e3e344e3,SP,sao paulo,2017-11
6e13d9ae86c0b4a0d9e007bc594a857f,PR,londrina,2017-07
19bae18e3ececdbc59ac5e14b4b8d7d4,RS,porto alegre,2017-04
dfffdd73ca25a58cf4a0abbbd7bdeee0,SP,campinas,2018-04
cd52f8bfb9c3fcbd4c9feec73c86f1eb,SP,santo andre,
8a38fccbfc5ea4ef62992aaf63246f2f,BA,feira de santana,2017-06
fdffd8e479175f5ebd72bbff38bced5a,SP,guarulhos,2018-03
54faef5a2fa9acfb39ba60fd9f9fc6c3,PR,londrina,2018-02
28779c1657e174e1be3a424dfa4c6ebf,SP,sao paulo,2017-01
9cdbedb5bdafb7d2cfa646c2315ff08c,SP,sao paulo,2018-01
d6acf6b2f5f1133136a403f0b29dc9d1,PR,curitiba,2017-07
42b8a5c5c4ecd6effad46f5adffe9cbc,CE,fortaleza,
576edde7e948dc8603b5d11dd500eed8,MG,belo horizonte,2017-07
1e2defb86bc6d058bccf0422ead175dd,PR,curitiba,
3289bd2363c48d73d8873c3e7dca66aa,RS,caxias do sul,2018-08
c0ddc9a635fa7ccb68cfd4fc48f23a0b,SP,santos,2018-07
5f6df4becddda97eeed72fe720f11eaa,SP,sao paulo,
f3edbd4de7ccc37f67ddcacaffccc8df,RN,interior,2017-03
cea20f713ea5ff82eafddcee4acbfd1a,PR,curitiba,
cf4e31b3d6befc2abb2dcab063dfd0bd,SP,guarulhos,2017-09
cdea98632e013bec5ab86e7b8c2a5f0c,ES,vitoria,2018-01
9cceb7d66f761676fbbe88dddd5fac35,RS,porto alegre,2017-03
061a4ae193decdde4f3fbe4e8fcb394e,MA,interior,2017-01
46efa9d5cde4664dacdd1aa48465eeea,GO,goiania,2017-01
1ecac28c12b16faa82d487a2f089ba6c,MG,belo horizonte,2017-06
3397896f37d336d8eaea41d67dc477ac,RJ,niteroi,2017-07
1cfe0e6abae19287dc8e2aaf6407e5ca,SP,santo andre,2017-08
7bcae7bd9cdda361b70cfbbd52cddecb,SP,sao paulo,2017-01
dafce1197e8b4fafd5121405f0ab9a1a,PA,interior,2018-08
b0ac2ea22fc4fd7c0ecaddacbf2be9ba,GO,goiania,2017-12
fe3fcebec5b7a7c7f335a9584ed69ecf,SC,florianopolis,2017-09
defce6d1f0baf6f75c7b568af2fd975a,SC,joinville,
7eccf4f6ff48b32ada98a8ddeffcd04b,RJ,niteroi,2017-07
cdb3d80ec20c540a4ae7c3edccb84389,RJ,niteroi,2017-02
f2bd661be5cca7beace7decc3e676ae3,RS,porto alegre,2017-05
dc4e84caa2b37fa042b17ae8436c377c,SP,campinas,2018-08
e9bfa6ea76893f9ee08d2e2a6c87c69c,MG,belo horizonte,2018-02
bb9e6675e40ebbafaa6e69cc7248438c,RJ,niteroi,2017-04
ade535ec496c7b80dcf0b2dbcdfceacb,DF,brasilia,2018-01
7aaa11dbdc27fbaebb7de982b29dd78d,ES,vitoria,2017-06
2277baacd74116e8ce79c9acb6d163ae,SP,santos,2017-12
5cdaabf10ee0a7a4a2d4a2f1108697cb,SP,sao paulo,
becbeeaef8cbedb3048b15163253af82,GO,goiania,2018-08
7d8164c74eb4dccccd5e3f1b7e6f032e,SP,santo andre,2017-11
db2fddafaac5461decbd9ed2832719eb,SP,guarulhos,2017-06
4bce0f4bba9b6d7ca1abbacdbfd434c3,RJ,niteroi,2017-05
a06d8ae56ce93b590f3eba115bcba6de,SP,sao paulo,2017-10
acdfdaf5d2cb8bed0446dcd7baf3e9bd,SP,santos,
fa82bb2b884c058a584ca38f703efcbf,RS,caxias do sul,2018-03
21aed933f6da1fe5030a71ccbfdaff5b,PA,interior,2017-05
432abd61dbcee8d41c6cc00ae981cc4d,SP,guarulhos,
181eac385a7fc7dcc5fd5ec761adeef8,SP,sao paulo,
ccef9ad4bcfce65adc04d1bbaeb0239b,SP,campinas,2017-08
ba39db98dc9bafe017ceef42a8dec5ff,PE,recife,2017-08
ce8b7c67bd8ab97d7d356b2dcc38fb6e,SP,sao paulo,2017-04
a8df833b7efe644f6ea09909d3d2a89c,GO,goiania,2017-03
afc0c829e8ef7a49f5f15db0028ee676,RJ,nova iguacu,2018-06
e675e807fedbca40ac5fba3b49c1c3ed,MG,uberlandia,2017-02
5065f2c6bdcf99fff376c902ac4457ae,PR,curitiba,
